#percent: 40
#time num_tuples
0.117818 9
0.168198 15
0.242657 21
0.329902 27
0.426108 33
0.525926 39
0.644336 45
0.747594 51
0.893958 57
1.035622 63
1.199772 69
1.382835 75
1.563937 81
1.757280 87
1.968551 93
2.190246 99
2.412267 105
2.642746 111
2.873079 117
3.143685 123
3.412246 129
3.686529 135
3.971750 141
4.272193 147
4.573064 153
4.904636 159
5.245112 165
5.591410 171
5.956763 177
6.320293 183
6.718113 189
7.129308 195
7.518863 201
7.926016 207
8.366175 213
8.792235 219
9.241656 225
9.689736 231
10.156354 237
10.633056 243
11.143742 249
11.640131 255
12.174651 261
12.714194 267
13.299670 273
13.854143 279
14.413459 285
14.999149 291
15.607948 297
16.209296 303
16.845858 309
17.484866 315
18.142130 321
18.788324 327
19.461465 333
20.168355 339
20.860867 345
21.571391 351
22.344819 357
23.102143 363
23.885519 369
24.657664 375
25.520560 381
26.323288 387
27.128476 393
27.938368 399
28.759897 405
29.594482 411
30.433793 417
31.286530 423
32.174263 429
33.057869 435
33.966524 441
34.870078 447
35.800933 453
36.743219 459
37.707138 465
38.674569 471
39.673604 477
40.677017 483
41.681023 489
42.719999 495
43.767909 501
44.739127 507
45.698619 513
46.671710 519
47.653283 525
48.630263 531
49.651454 537
50.653567 543
51.664660 549
52.714115 555
53.769617 561
54.810863 567
55.879877 573
56.951635 579
58.052464 585
59.163139 591
60.260147 597
61.392647 603
