#percent: 0
#time num_tuples
0.131608 13
0.181014 23
0.240661 33
0.317131 43
0.398474 53
0.507145 63
0.605184 73
0.721917 83
0.852624 93
0.986511 103
1.140958 113
1.294685 123
1.465401 133
1.639133 143
1.834675 153
2.041436 163
2.245376 173
2.463095 183
2.700414 193
2.933960 203
3.188658 213
3.454732 223
3.729016 233
4.016210 243
4.310814 253
4.615842 263
4.929664 273
5.254098 283
5.588370 293
5.939302 303
6.302564 313
6.687119 323
7.069346 333
7.461071 343
7.872022 353
8.294999 363
8.715821 373
9.156469 383
9.609559 393
10.078141 403
10.555486 413
11.042181 423
11.545510 433
12.073900 443
12.609158 453
13.155121 463
13.724930 473
14.284277 483
14.868756 493
15.464736 503
16.065897 513
16.671752 523
17.287611 533
17.911264 543
18.577299 553
19.253697 563
19.946124 573
20.619408 583
21.294406 593
21.996295 603
22.706270 613
23.466090 623
24.202549 633
24.950978 643
25.726240 653
26.513210 663
27.296694 673
28.094745 683
28.887359 693
29.705341 703
30.521539 713
31.358049 723
32.218445 733
33.086329 743
33.966428 753
34.863823 763
35.751198 773
36.705081 783
37.643096 793
38.578226 803
39.549049 813
40.562070 823
41.545759 833
42.499281 843
43.427243 853
44.360575 863
45.300238 873
46.249063 883
47.234553 893
48.237650 903
49.246790 913
50.238989 923
51.239055 933
52.245467 943
53.287048 953
54.317821 963
55.390424 973
56.496759 983
57.637430 993
58.721281 1003
