#percent: 70
#time num_tuples
0.224599 18
1.204971 33
2.237552 48
3.260339 63
4.322522 78
5.346288 93
6.391962 108
7.423301 123
8.467171 138
9.510319 153
10.565483 168
11.615111 183
12.649964 198
13.696112 213
14.739857 228
15.777583 243
16.832769 258
17.889150 273
18.952620 288
20.002437 303
