#percent: 70
#time num_tuples
0.120383 6
0.172849 9
0.243906 12
0.324431 15
0.414196 18
0.502596 21
0.595237 24
0.702613 27
0.812461 30
0.936766 33
1.061536 36
1.201190 39
1.338124 42
1.487992 45
1.657407 48
1.812497 51
1.988722 54
2.180276 57
2.363779 60
2.576244 63
2.784938 66
2.998049 69
3.227823 72
3.462323 75
3.704597 78
3.953568 81
4.209758 84
4.475209 87
4.744674 90
5.020241 93
5.320430 96
5.611998 99
5.928008 102
6.237568 105
6.562798 108
6.880153 111
7.230782 114
7.571730 117
7.927595 120
8.277488 123
8.664303 126
9.028660 129
9.436265 132
9.818562 135
10.217961 138
10.612069 141
11.050038 144
11.490462 147
11.922745 150
12.351946 153
12.817056 156
13.282076 159
13.760069 162
14.244088 165
14.741370 168
15.252651 171
15.770288 174
16.296450 177
16.832037 180
17.380637 183
17.920241 186
18.489005 189
19.059219 192
19.645509 195
20.247367 198
20.842567 201
21.446725 204
22.081748 207
22.703283 210
23.352684 213
23.970466 216
24.629927 219
25.290315 222
25.974468 225
26.639945 228
27.336595 231
28.026748 234
28.730526 237
29.448348 240
30.184839 243
30.905997 246
31.656773 249
32.414920 252
33.168491 255
33.940690 258
34.719578 261
35.509832 264
36.307693 267
37.110121 270
37.937184 273
38.783308 276
39.646245 279
40.495682 282
41.362796 285
42.268929 288
43.130046 291
44.018706 294
44.949280 297
45.880850 300
46.814720 303
