#percent: 0
#time num_tuples
0.138771 53
1.051652 103
2.060882 153
3.074656 203
4.088330 253
5.082380 303
6.100181 353
7.115662 403
8.115152 453
9.129314 503
10.131357 553
11.156534 603
12.153571 653
13.172038 703
14.156763 753
15.178957 803
16.188152 853
17.182575 903
18.206684 953
19.213826 1003
20.221919 1053
21.212147 1103
22.241865 1153
23.247915 1203
24.258151 1253
25.264310 1303
26.272965 1353
27.284548 1403
28.292079 1453
29.299293 1503
