#percent: 30
#time num_tuples
0.186784 38
1.141260 73
2.187366 108
3.233136 143
4.272551 178
5.311714 213
6.350491 248
7.399258 283
8.455682 318
9.492554 353
10.538182 388
11.589869 423
12.645813 458
13.672119 493
14.734027 528
15.784532 563
16.778457 598
17.810098 633
18.856174 668
19.891035 703
